date,cluster,pipelines_status_avg_fps,pipelines_status_avg_pipeline_latency,node_cpu_usage,node_mem_usage,pipelines_server_cpu_usage,pipelines_server_mem_usage,number_pipelines,pipelines_status_realtime_pipeline_latency
2025-09-03 12:14:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,17.154308455730742,0.0606051971448347,4.536000000002483,17965174784.0,1.173648887925,569270272.0,1,0.04524827003479
2025-09-03 12:14:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.790080618036924,0.0527272065055561,5.139333333307878,18191237120.0,2.363776872692888,565964800.0,1,0.0452473163604736
2025-09-03 12:15:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.483618744933358,0.0511489171217598,5.200666666667288,18011758592.0,2.3775564825581395,563474432.0,1,0.0419661998748779
2025-09-03 12:15:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.348501245829343,0.0508285526511738,5.232666666712611,18046484480.0,2.3802472024029298,563261440.0,1,0.0414662361145019
2025-09-03 12:16:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.265207385291774,0.0505668459816324,5.484333333295459,17804943360.0,2.3872386174788565,558657536.0,1,0.0424702167510986
2025-09-03 12:16:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.217648915148896,0.0506017075176561,5.745000000003103,17837424640.0,2.408328619872378,558870528.0,1,0.0496459007263183
2025-09-03 12:17:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.18966570729974,0.0503141519783177,5.23366666669026,17972834304.0,2.368733968766808,558915584.0,1,0.0419850349426269
2025-09-03 12:17:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.164584478656094,0.050059333547362,5.194999999956538,18116816896.0,1.3015456311666658,560205824.0,1,0.0434613227844238
2025-09-03 12:18:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.145451097840402,0.0498761484841923,5.182666666681568,18051825664.0,2.3726721546601546,561762304.0,1,0.0431077480316162
2025-09-03 12:18:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.130225141386614,0.0497516864686244,5.193000000032287,17910321152.0,2.359216527820239,564293632.0,1,0.0434064865112304
2025-09-03 12:19:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.117925075224564,0.0496094551320968,5.219000000025456,18001383424.0,1.365907159300002,563425280.0,1,0.0444257259368896
