date,node_1torchserve_node_cpu,node_1torchserve_node_energy,node_1torchserve_node_power,node_1torchserve_app_cpu,node_1torchserve_app_energy,node_1torchserve_app_power,node_1torchserve_app_latency,node_1torchserve_app_qps,node_1torchserve_app_user,node_1torchserve_app_host,node_2torchserve_node_cpu,node_2torchserve_node_energy,node_2torchserve_node_power,node_2torchserve_app_cpu,node_2torchserve_app_energy,node_2torchserve_app_power,node_2torchserve_app_latency,node_2torchserve_app_qps,node_2torchserve_app_user,node_2torchserve_app_host,node_3torchserve_node_cpu,node_3torchserve_node_energy,node_3torchserve_node_power,node_3torchserve_app_cpu,node_3torchserve_app_energy,node_3torchserve_app_power,node_3torchserve_app_latency,node_3torchserve_app_qps,node_3torchserve_app_user,node_3torchserve_app_host,node_4torchserve_node_cpu,node_4torchserve_node_energy,node_4torchserve_node_power,node_4torchserve_app_cpu,node_4torchserve_app_energy,node_4torchserve_app_power,node_4torchserve_app_latency,node_4torchserve_app_qps,node_4torchserve_app_user,node_4torchserve_app_host
2025-06-22 21:25:18,724.0,2399.9999999999995,40.000000000000036,159.33333333333334,283.222,3.9999999999999853,73.00043139999993,3.3333333333333335,1.0,0.0,32.0,9963.157894736842,165.00000000000034,159.33333333333334,283.222,3.9999999999999853,73.00043139999993,3.3333333333333335,1.0,0.0,878.0,1307.3684210526312,20.999999999999947,159.33333333333334,283.222,3.9999999999999853,73.00043139999993,3.3333333333333335,1.0,1.0,1082.0,2289.4736842105267,42.000000000000114,159.33333333333334,283.222,3.9999999999999853,73.00043139999993,3.3333333333333335,1.0,0.0
2025-06-22 21:26:18,735.3333333333334,2400.0000000000005,39.999999999999886,89.66666666666667,2080.8291111111107,32.99999999999996,154.72410250000004,2.0,1.0,0.0,117.66666666666667,10323.157894736843,166.0000000000003,89.66666666666667,2080.8291111111107,32.99999999999996,154.72410250000004,2.0,1.0,1.0,841.6666666666666,1260.0000000000002,21.000000000000092,89.66666666666667,2080.8291111111107,32.99999999999996,154.72410250000004,2.0,1.0,0.0,721.3333333333334,2280.0000000000005,37.999999999999964,89.66666666666667,2080.8291111111107,32.99999999999996,154.72410250000004,2.0,1.0,0.0
2025-06-22 21:27:18,721.3333333333334,2400.0000000000005,40.000000000000185,174.0,244.66738888888887,3.9999999999999942,77.21239333333365,3.0,1.0,0.0,235.0,9950.526315789475,166.0000000000015,174.0,244.66738888888887,3.9999999999999942,77.21239333333365,3.0,1.0,0.0,899.6666666666666,1301.1667690148256,21.999999999999947,174.0,244.66738888888887,3.9999999999999942,77.21239333333365,3.0,1.0,1.0,731.0,2276.842105263157,37.99999999999966,174.0,244.66738888888887,3.9999999999999942,77.21239333333365,3.0,1.0,0.0
2025-06-22 21:28:18,784.3333333333333,2501.0526315789466,41.00000000000015,82.33333333333333,582.9680000000001,9.000000000000007,68.6184702857142,2.3333333333333335,1.0,1.0,176.33333333333331,9969.473684210527,165.99999999999915,82.33333333333333,582.9680000000001,9.000000000000007,68.6184702857142,2.3333333333333335,1.0,0.0,874.1434768101435,1260.066319279962,21.000000000000053,82.33333333333333,582.9680000000001,9.000000000000007,68.6184702857142,2.3333333333333335,1.0,0.0,720.6666666666667,2276.842105263158,38.000000000000256,82.33333333333333,582.9680000000001,9.000000000000007,68.6184702857142,2.3333333333333335,1.0,0.0
2025-06-22 21:29:18,873.0,2406.3157894736837,40.000000000000185,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,177.33333333333334,9947.368421052632,165.99999999999915,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,719.6666666666666,1259.9999999999995,21.000000000000053,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,863.6666666666667,2516.842105263158,37.999999999999964,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,1.0
2025-06-22 21:29:24,873.0,2406.3157894736837,40.000000000000185,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,177.33333333333334,9947.368421052632,165.99999999999915,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,719.6666666666666,1259.9999999999995,21.000000000000053,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,0.0,863.6666666666667,2516.842105263158,37.999999999999964,157.33333333333334,437.0488888888888,4.0000000000000036,59.48476514285749,2.3333333333333335,1.0,1.0
2025-06-22 21:30:24,724.0,2400.0000000000014,40.000000000000185,154.33333333333334,248.73500000000004,4.0000000000000036,84.63473300000013,2.6666666666666665,1.0,0.0,163.66666666666666,9937.894736842105,166.0000000000015,154.33333333333334,248.73500000000004,4.0000000000000036,84.63473300000013,2.6666666666666665,1.0,0.0,871.6666666666666,1304.2105263157894,21.000000000000053,154.33333333333334,248.73500000000004,4.0000000000000036,84.63473300000013,2.6666666666666665,1.0,1.0,890.6666666666667,2314.736842105264,37.99999999999996,154.33333333333334,248.73500000000004,4.0000000000000036,84.63473300000013,2.6666666666666665,1.0,0.0
2025-06-22 21:31:24,805.0,2491.578947368421,41.00000000000022,106.33333333333333,420.85425000000004,10.000000000000009,67.35795774999971,2.6666666666666665,1.0,1.0,163.66666666666666,9950.526315789475,166.0000000000015,106.33333333333333,420.85425000000004,10.000000000000009,67.35795774999971,2.6666666666666665,1.0,0.0,770.6666666666666,1259.9999999999984,20.999999999999464,106.33333333333333,420.85425000000004,10.000000000000009,67.35795774999971,2.6666666666666665,1.0,0.0,723.3333333333333,2280.000000000001,38.000000000000256,106.33333333333333,420.85425000000004,10.000000000000009,67.35795774999971,2.6666666666666665,1.0,0.0
2025-06-22 21:31:29,726.6666666666666,2501.052631578949,40.000000000000185,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,1.0,182.0,9950.52631578946,165.9999999999968,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0,712.6666666666666,1259.9999999999995,21.000000000000128,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0,722.3333333333334,2280.000000000001,38.000000000000256,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0
2025-06-22 21:31:34,726.6666666666666,2501.052631578949,40.000000000000185,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,1.0,182.0,9950.52631578946,165.9999999999968,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0,712.6666666666666,1259.9999999999995,21.000000000000128,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0,722.3333333333334,2280.000000000001,38.000000000000256,36.0,520.3330526315789,7.9999999999999885,63.55373600000037,2.3333333333333335,1.0,0.0
