date,cluster,pipelines_status_avg_fps,pipelines_status_avg_pipeline_latency,node_cpu_usage,node_mem_usage,pipelines_server_cpu_usage,pipelines_server_mem_usage,number_pipelines,pipelines_status_realtime_pipeline_latency
2025-08-12 08:30:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,16.58489954608204,0.0601072898277869,2.475999999977648,15563984896.0,0.6791385483620817,550301696.0,1,0.0417456626892089
2025-08-12 08:31:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.183311468164108,0.049444651835173,4.799333333301669,16022433792.0,2.1301013724611884,551550976.0,1,0.0408518314361572
2025-08-12 08:31:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.097299074363075,0.0482180686812326,4.625333333341405,15916179456.0,2.341851257179571,552038400.0,1,0.041445255279541
2025-08-12 08:32:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.066144990826784,0.0474835938362687,4.4786666666623205,15952257024.0,1.7668320159815352,551968768.0,1,0.0604279041290283
2025-08-12 08:32:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.05013341304171,0.0471479854379198,4.519666666646177,15961505792.0,2.336828167509852,551723008.0,1,0.0432262420654296
2025-08-12 08:33:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.04044164218242,0.0468666141542966,4.5443333333513385,15898329088.0,2.338782343250412,541114368.0,1,0.0407283306121826
2025-08-12 08:33:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.028371011731874,0.0466342277706273,4.522666666687778,16036933632.0,2.3432010412572155,541343744.0,1,0.0396895408630371
2025-08-12 08:34:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.02441211717628,0.0465460649245855,4.472000000004966,16083599360.0,2.3269512522231204,541151232.0,1,0.0415441989898681
2025-08-12 08:34:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.021354506056516,0.0465070112043072,4.466333333325263,15924678656.0,2.329857673700896,541749248.0,1,0.0404136180877685
2025-08-12 08:35:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.022716130088323,0.0464403129290259,4.53300000000745,15815434240.0,1.0967198609000015,541245440.0,1,0.0413408279418945
2025-08-12 08:35:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.016785720165531,0.046515318356931,4.526333333350097,15828267008.0,2.356310669977142,541753344.0,1,0.041799783706665
2025-08-12 08:36:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.015611774549024,0.0478555249844502,4.857666666666044,15862546432.0,2.382399020974858,541704192.0,1,0.043835163116455
2025-08-12 08:36:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.017068269429892,0.0479203458892459,6.218170910508633,15821758464.0,2.379572788730182,542314496.0,1,0.0422616004943847
2025-08-12 08:37:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.01578632878329,0.0477978327469813,4.608947859745678,15810514944.0,2.3432534756790244,544276480.0,1,0.0441770553588867
2025-08-12 08:37:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.01466366015753,0.0477087137742203,4.525666666667288,15852703744.0,2.337606516810343,544673792.0,1,0.0431435108184814
2025-08-12 08:38:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.01370505038928,0.0475655009269014,4.524999999968956,15824543744.0,2.338547700586434,544514048.0,1,0.0415019989013671
2025-08-12 08:38:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.012857898760734,0.0474388678813915,4.521333333384246,15862075392.0,2.33337617319554,544305152.0,1,0.0434749126434326
2025-08-12 08:39:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.01210674767723,0.0472970215901877,4.496999999989446,15944396800.0,2.318425076950588,543571968.0,1,0.0442812442779541
2025-08-12 08:39:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.01142034835027,0.0471954526159563,4.5069999999677135,16000040960.0,2.3327756288822226,544292864.0,1,0.0426867008209228
2025-08-12 08:40:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.010845749950706,0.0471275200348431,4.521333333368724,15822827520.0,2.338108671443037,544350208.0,1,0.0459928512573242
2025-08-12 08:40:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.010287621177756,0.0471572143230659,4.517999999970198,15826247680.0,2.349294612081939,544272384.0,1,0.0493385791778564
2025-08-12 08:41:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.009820685150776,0.0478586893237019,5.005999999959021,16334360576.0,2.3909511866715096,546275328.0,1,0.0424013137817382
2025-08-12 08:41:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.009362393490257,0.0478846798096239,5.882333333371206,15769346048.0,2.36966609190992,545878016.0,1,0.0429689884185791
2025-08-12 08:42:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.007522228718964,0.0478017559110122,4.522999999998138,15866732544.0,2.343215652659473,546852864.0,1,0.0424904823303222
2025-08-12 08:42:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.008591330985888,0.0477061124425081,4.496666666694607,15856263168.0,1.24270809573333,545054720.0,1,0.0428640842437744
2025-08-12 08:43:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006923810856188,0.0476370783941219,4.502999999995033,15848763392.0,2.340848823275738,545140736.0,1,0.0438389778137207
2025-08-12 08:43:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006649727167074,0.0475707808062966,4.550999999977647,15933726720.0,2.3447337617202746,544899072.0,1,0.0652370452880859
2025-08-12 08:44:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00640334331458,0.0475187426954825,4.520333333328988,15951560704.0,2.32953161287661,544849920.0,1,0.0419714450836181
2025-08-12 08:44:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006182082188957,0.0474683034856787,4.507333333324641,15917322240.0,2.339164505761892,544604160.0,1,0.0415287017822265
2025-08-12 08:45:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00710831195447,0.0474172207675632,4.529333333360652,15876993024.0,2.3349106284272527,544735232.0,1,0.0407652854919433
2025-08-12 08:45:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006881305532197,0.0474231935979869,4.604999999981373,15836753920.0,2.3738156709438507,545284096.0,1,0.0458204746246337
2025-08-12 08:46:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006651513109684,0.0477719548171305,5.963999999997515,16515690496.0,2.39927872373243,544755712.0,1,0.0542213916778564
2025-08-12 08:46:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.005409468439831,0.0477826788494017,4.989666666664804,15887912960.0,2.3772202566145304,545669120.0,1,0.0418338775634765
2025-08-12 08:47:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.005250611593166,0.047739605569833,4.540666666673497,15929688064.0,2.33884739832601,545013760.0,1,0.0454142093658447
2025-08-12 08:47:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.006077141123717,0.0476975936436552,4.519000000025455,15733141504.0,2.334907176869074,544763904.0,1,0.0409491062164306
2025-08-12 08:48:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004954740459675,0.0476539726728914,4.535666666661078,15817568256.0,1.8573562642721784,545042432.0,1,0.0422196388244628
2025-08-12 08:48:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004806150461048,0.0476219245235848,4.499333333301669,15903002624.0,2.349957707316541,544980992.0,1,0.0411531925201416
2025-08-12 08:49:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004690691381844,0.0475744510276103,4.528000000026077,15594418176.0,2.3246109555882697,546205696.0,1,0.0399677753448486
2025-08-12 08:49:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004560288296345,0.0475396532691239,4.505333333307256,15788761088.0,2.3370153512174188,545206272.0,1,0.0499811172485351
2025-08-12 08:50:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004438729197435,0.047499316510486,4.517666666690881,15864143872.0,2.3368452396446724,544509952.0,1,0.0487101078033447
2025-08-12 08:50:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004331714626044,0.0475033197495871,4.6046666666710125,15939432448.0,2.3719931783140757,545583104.0,1,0.0437333583831787
2025-08-12 08:51:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004221878869606,0.0478356786895625,6.254999999996896,15942926336.0,2.400735086982569,545034240.0,1,0.0433619022369384
2025-08-12 08:51:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004125142425552,0.047850859451837,4.986000000002483,15932874752.0,2.354928660963938,545312768.0,1,0.0399174690246582
2025-08-12 08:52:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00480335445798,0.0478220325630103,4.548999999991307,15931379712.0,1.7580702056691044,545390592.0,1,0.0422084331512451
2025-08-12 08:52:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003938207221928,0.0477823871808622,4.506333333331471,15943733248.0,2.33814437793302,545832960.0,1,0.0414314270019531
2025-08-12 08:53:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003852429693604,0.0477533061356247,4.5159999999838565,16042483712.0,2.346401488263937,544878592.0,1,0.04404878616333
2025-08-12 08:53:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00449679284393,0.0477165406105634,4.52233333333085,16028860416.0,1.2808794578333316,545173504.0,1,0.0414235591888427
2025-08-12 08:54:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003690327185002,0.047666268523119,4.523666666696469,15928164352.0,2.3467195220554835,543318016.0,1,0.0393543243408203
2025-08-12 08:54:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003610891744964,0.0476277406647955,4.520999999996275,15962148864.0,2.3363738115529737,544264192.0,1,0.0398035049438476
2025-08-12 08:55:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004221968220175,0.047593848241176,4.494000000009934,16054837248.0,2.329615674740342,543981568.0,1,0.0505232810974121
2025-08-12 08:55:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003473711151502,0.0475865067308875,4.547333333346373,15895232512.0,2.3617572225491323,543846400.0,1,0.0419328212738037
2025-08-12 08:56:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.004050538792375,0.047891833371451,5.076666666660459,16249831424.0,1.804661021900576,543772672.0,1,0.0408902168273925
2025-08-12 08:56:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00333411737266,0.0479023484516338,5.932333333309119,15943139328.0,2.3868328918846453,544043008.0,1,0.0405080318450927
2025-08-12 08:57:00,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.00327458683124,0.0478621525958677,4.540666666657974,16050810880.0,2.3320601941578096,549584896.0,1,0.0396983623504638
2025-08-12 08:57:30,eb0e3eaa-b668-4ad6-bc10-2bb0eb7da259,15.003211914173058,0.0478329232732879,4.511666666654248,15933939712.0,1.8757863988973036,552505344.0,1,0.0535833835601806
